Id,Label
1029,Leib Yoffe/Revadim
1030,Leib Yoffe/Moses
1031,Afarsemon/Mevo Ktsi'a
1032,Afarsemon/Mevo Ktora
1033,Afarsemon/Mevo Ktsi'a
1037,Tsor'a Intersection
1038,HaPalmach/HaTayasim
1039,Tchernichovsky/Herzog
1040,Mivtsa Kadesh/HaPalmach
1041,Rachel Imenu/Ruth
1042,Emek Refa'im/Uzya
1043,Rachel Imenu/Ruth
1044,Emek Refa'im/Hatsfira
1045,HaPalmach/Kovshe Katamon
1046,Kovshe Katamon
1047,Emek Refa'im/Hatsfira
1048,Emek Refaim/Lloyd George
1049,HaLamed He/Rachel Imenu
1050,Rabbi Yisrael Grossman/Rabbi Jakob Edelstein
1051,Emek Refaim/Lloyd George
1052,Tsor'a Intersection
1053,Tchernichovsky/Fichman
1054,Herzog/Tchernichovsky
1055,Islamic Art Museum/HaNassi
1056,HaPa'amon Garden/Bethlehem Road
1057,David Remez/Hahan
1058,HaPa'amon Garden/Bethlehem Road
1059,Hahan/David Remez
1060,MiTudela
1061,Rd 3855/Rd 38
1062,Sa'adia Ga'on
1063,Jabotinsky - Bet HaNassi
1064,Rd 38/Rd 3855
1065,Jabotinsky/Shalom Alekhem
1066,Dolmit/Rd 38
1067,Rd 38/Dolmit
1068,Rd 3855
1070,Karmit Rd
1071,Jabotinsky/Ahad Ha'Am
1072,MiTudela
1073,Aza/HaRav Berlin
1074,Ravitz/Vinograd
1075,Jabotinsky/Shalom Alekhem
1076,David HaMelekh/Mapu
1077,Aza/Radak
1078,Ravitz/Sh.Ezra
1079,Aza/Balfour
1080,Ramban/Ibn Ezra
1081,Arlozorov
1082,Ravitz/Sh.Ezra
1083,Keren HaYesod/Shalom Alekhem
1084,Avraham Ravitz
1085,Avraham Ravitz
1086,Israel Aquarium
1087,Israel Aquarium
1088,Kiryat HaMada/Zeev Lev
1089,HaMarpe
1090,Har HaTsofim Tunnel/Martin Buber
1091,Har HaZetim Lookout/Seven Arches Hotel
1092,Panama/Dahomey
1093,Science Campus A
1094,Science Campus B
1095,Hartom
1097,Shalva Ctr/Shalva Rd
1098,Keren HaYesod/Ahad Ha'Am
1099,David HaMelekh/Hess
1100,Abd Alhamid Shuman / Al Ayam
1103,Abd Al-Hamid Shuman/Beit Hanina Road
1105,Al-Zuhur/Hizma Road
1106,Hekhal HaMishpat/Abba Eban
1107,Shalom Aleichem/Keren HaYesod
1108,Jabotinsky/David HaMelech
1111,Bezalel Bezek/Zalmanr Shneor
1113,Chaim E. Kolitz Road
1114,Chaim E. Kolitz Road/HaAvivit
1115,Zvia veYitzhak/Yefe Rom
1116,Shopping Center/Zvia veYitzhak
1117,Road 60/HaRozmarin
1118,Asher Weiner/Leib Yaffe
1119,Asher Weiner/Hebron
1120,Har HaTsofim Tunnel/Martin Buber
1122,Hekhal HaMishpat/HaNassi HaShishi Blvd
1123,Goldberg Sports Center/Kulitz
1124,Yehuda Leo Picard/HaMamtsi
1125,Nehar HaYarkon/3855
1126,al Towell/Sharafat
1127,al Towell/Sharafat
1128,al Towell/Road 2
1129,al Towell/Road 2
1130,al Towell/al Mazar
1131,al Towell/al Mazar
1132,Al-Tahara/Al-Tawhid
1133,Ben Gurion Blvd/HaGefen
1134,Ben Gurion Blvd/HaGefen
1135,Light Rail Station/Yekutiel Adam
1136,Emanuel Zisman
1137,Emanuel Zisman
1138,Emanuel Zisman/Aharon Cohen
1139,Emanuel Zisman/Aharon Cohen
1140,David HaMelekh/Mapu
1141,Haturim Light Rail Station/Yafo
1142,Aharon Cohen/Emanuel Zisman
1143,HaRav Rahamim Hai Hayuta Cohen//HaRav Min HaHar
1144,HaRav Rahamim Hai Hayuta Cohen//HaRav Min HaHar
1150,Yehezkel/Rabenu Gershom
1154,Dubnow/Yitzhak Elhanan
1155,Yitzhak Elhanan/Dubnow
1160,Rabbi Raphael Baruch Toledano
1161,Rabbi Raphael Baruch Toledano A
1162,Rabbi Raphael Baruch Toledano B
1163,Rabbi Raphael Baruch Toledano/Rabbi Shlomo Zalman Druck
1164,Hazon Ish/HaRav Raphael Barukh Toledano
1166,Rabbi Shlomo Zalman Druck
1171,Yehezkel/Rabenu Gershom
1187,Yaakov Elazar A
1188,Ya'akov El'azar
1189,Yaakov Elazar B
1190,Ya'akov El'azar Bet/Country Ramot
1191,Yaakov Elazar C
1193,Harry Truman/Abba Hillel Silver
1195,Harry Truman/Abba Hillel Silver
1199,Rivka/Hevron Road
1200,Yehuda/Isaschar
1201,Yehuda/Hebron road
1202,Shmu'el HaNavi/Fishel
1204,El'azar Hamoda'i/Reish Lakish
1205,Hizkiyah HaMelekh/Rachel Imenu
1206,Tal-Shahar Center
1207,Motsa Ilit/Ma'ale Ha'Erez
1210,Costa Rica H
1211,Shlomo Momo HaLevi Bet
1212,Asher Weiner/Leib Yaffe
1220,Rashi/HaDekel Blvd
1221,HaRav Kook/Ben Zion Brouk
1222,Herzl Boulevard/Har Herzl
1223,HaMem Gimel/Rishon LeTsiyon
1224,HaRav Kook/Ben Zion Brouk
1225,HaRav Kook/HaAderet
1226,HaRav Kook/HaAderet
1227,HaRav Kook/HaRav Avraham Shapira
1228,HaRav Kook/HaRav Avraham Shapira
1229,HaRav Kook/HaRav Mordekhay Eliyahu
1230,HaRav Kook/HaRav Mordekhay Eliyahu
1232,Yirmiyahu/Shamgar Ben Anat
1233,HaNatsiv/Nehar HaYarden Blvd
1234,HaNatsiv/Nehar HaYarden Blvd
1235,HaNatsiv/HaRav Kook
1240,HaRav Avraham Ravitz/Mazal Tale
1242,Al-Mirwaha/Alley 7
1243,Petah Tikva/Zikhron Y'akov
1245,Zikhron Y'akov/HaMem Gimel
1246,Zikhron Y'akov/Rishon LeTsiyon
1247,Kiryat Hayeled/Sorotzkin
1248,Dvora HaNevi'a/Yishayahu HaNavi
1249,Dvora HaNevi'a/Hulda HaNevi'a
1250,Dvora HaNevi'a/HaNavi Ovadya
1255,Hadar Mall/Pierre Koenig
1256,Dvora HaNevi'a/Miryam HaNevi'a
1257,Miryam HaNevi'a/Dvora HaNevi'a
1258,Pierre Koenig/Helets
1259,Shopping Center/Dvora HaNevi'a
1260,Emek Refa'im/Uzya
1264,Dvora HaNevi'a
1265,Miryam HaNevi'a
1266,Dvora HaNevi'a/Miryam HaNevi'a
1269,Dvora HaNevia/Eliyahu HaNavi
1270,Miryam HaNevi'a/Tamar
1271,Miryam HaNevi'a/Tamar
1272,Miryam HaNevi'a/Yokheved
1273,Miryam HaNevi'a/Yokheved
1275,Yarmuth Park/Eliyahu HaNavi
1276,Bus Parking/HaAluf David Shaltiel
1278,Stern Park/Hayim A. Kulitz
1279,HaNasi HaShishi/Hekhal HaMishpat
1280,Erets Israel Park/Moshe Rachmilevitch
1281,Hayim Yaski/Churchill
1282,Nahli'eli/Snunit
1283,Dukhifat/Nahli'eli
1284,Dukhifat/Shahaf
1285,Dukhifat/Dekel
1286,HaHotsvim Blvd
1287,En Hemed
1289,Abba Hillel Silver/Harry Truman
1290,Ba'al HaSulam/Nehar HaDan Blvd
1291,Ba'al HaSulam/HaRav Israel Grossman
1292,HaRav Israel Grossman/Ba'al HaSulam
1293,HaRav Israel Grossman/HaRav Ya'akov Eidelstein
1294,Rabbi Yisrael Grossman
1295,HaRav Ya'akov Eidelstein/HaRav Israel Grossman
1296,HaRav Ya'akov Eidelstein
1297,Nahal Tse'elim Blvd/Zekharya HaNavi
1298,Nehar HaDan Blvd/Nahal Tse'elim Blvd
1299,Nehar HaDan Blvd/Ba'al HaSulam
1300,Nahlieli/Dukhifat
1301,Nahlieli/Rekhasim
1302,Safra Campus/Zweig Dormitories
1303,Rockefeller Muesum/Al-Muqadasi
1304,Elisha HaNavi/Yona Ben Amitay
1305,Eliyahu HaNavi/HaRav Shlomo Zalman Auerbach
1306,Eliyahu Hanavi/Aharonson
1307,Eliyahu HaNavi/Devora HaNevi'a
1308,Shmuel HaNavi
1309,Rockefeller Muesum/Sultan Suleiman
1310,Shivte Israel/HaNevi'im
1312,Shmuel HaNavi
1313,Tif'eret Naftali/Yish'ayahu HaNavi
1314,Tif'eret Naftali/Yish'ayahu HaNavi
1315,Tif'eret Naftali/Imre Noam
1317,Yesha'yahu/David Yellin
1318,Malkhe Israel/Ben Matityahu
1319,Elisha HaNavi/Imre Noam
1321,Eliyahu HaNavi/HaRav Shlomo Zalman Auerbach
1322,Eliyahu HaNavi/Nehar HaYarkon Blvd
1323,Zekharya HaNavi/HaAmora'im Blvd
1325,Zekharya HaNavi/Neriya HaNavi
1327,Haturim/Rashi
1328,Shmu'el HaNavi/Re'em
1329,Zalman Tsoref/Yuval Ne'eman
1330,Hazon Ish/Ramat Shlomo Terminal
1331,Eliyahu HaNavi/Yehezkel HaNavi
1332,Nehemya/Tsfanya
1333,Hana
1335,Shim'on HaTsadik/Eretz Hefetz
1336,Hana
1337,Eliyahu HaNavi/Yeshayahu HaNavi
1338,Eliyahu HaNavi/Yeshayahu HaNavi
1339,Yeshayahu HaNavi/Eliyahu HaNavi
1340,Yish'ayahu Hanavi/Yona Ben Amitay
1341,HaNavi Ovadya
1342,HaNavi Ovadya
1343,Eli HaChohen/Bar Ilan
1344,Pituche Hotam
1345,Hulda HaNevi'a
1346,HaRav Blau/Uri'el
1347,Eretz Hefetz/Hativat Har'el
1348,Hulda HaNevi'a
1349,Shmuel HaNavi/Yeshayahu HaNavi
1350,Shmuel HaNavi/Natan HaNavi
1351,Hativat Har'el/Eretz Hefetz
1352,Eshkol Blvd/Mishmar HaGvul
1354,HaRav Menahem Porush/Nahal Kishon Blvd
1355,HaRav Menahem Porush/Yeshayahu HaNavi
1356,Nahal HaKishon Blvd/Nahal Ayalon
1357,HaRav Menahem Porush/HaRav Yosef Azran
1358,HaRav Menahem Porush/HaRav Yosef Azran
1359,HaRav Menahem Porush/Rabi Shlomo Lorentz
1360,HaRav Menahem Porush/Nahal Tse'elim Blvd
1361,HaRav Menahem Porush/Nahal Tse'elim Blvd
1362,Natan HaNavi/Shmuel HaNavi
1363,Hayim Barlev Blvd/Shekhem Road
1364,Road 398/Shmu'el Me'ir Blvd
1365,School of Education/Binyamin Mazar
1366,Mount Scopus Terminal/Binyamin Mazar
1367,Bezalel Academy/Martin Buber
1368,Ofarit/Martin Buber
1369,Hebrew University Mount Scopus/Martin Buber
1370,Mount Scopus Terminal/Martin Buber
1371,Hebrew University Mount Scopus/Martin Buber
1372,Levi Eshkol Blvd/HaHida
1373,Levi Eshkol Blvd/Yigal Alon Blvd
1374,Rabbi Yisrael Grossman
1375,Levi Eshkol Boulevard/Mishmar HaGvul
1376,HaMitle Passage/Paran
1379,Theater/Frederic Chopin
1380,Theater/Dubnow
1381,Sheshet HaYamim/Paran
1382,Sheshet HaYamim
1392,Yad Haruzim/Rivka
1398,Asher Viner/Khava Artsieli
1399,Khava Artsieli/Al Madina Al Munawara
1400,Moshe Barazani/Khava Artiseli
1401,Khava Artisieli/Eliyahu Hakim
1403,HaRav Min HaHar/HaKatzin Yehiel Langer
1404,HaRav Min HaHar/HaBaba Sali
1407,Rivka/Bet Lehem Road
1412,Commercial Center/HaHagana
1415,Adoumin Fort
1417,Ya'akov El'azar/Harry Truman
1418,Tsarfat Square/Ben Maimon  Blvd
1419,Al Huda Alley 3
1420,Shamuan/Altin
1421,Hilat Alley 10
1422,Bar Kokhba/HaNahal
1423,Commercial Center/HaHagana
1424,Bar Kokhba/HaNahal
1426,Sheshet HaYamim/Paran
1427,Al Huda Alley 8
1428,Yam Suf/Sha'ul HaMelekh
1429,Mishmar HaGvul/Timna
1430,Yam Suf/Zalmona
1431,The Hebrew University/Churchill Blvd
1433,Shayeret Atarot/Al Farabi
1434,Hadassah Mt. Scopus/Churchill Blvd
1435,Churchill Blvd/Katzir
1437,Abaye/Rav Ami
1438,Abaye/Rav Ashi
1439,Abaye/Rav Papa
1440,Abaye/Rav Papa
1441,Abaye/Rav Zera
1442,HaAmoraim Boulevard/Rav Hanan
1443,HaAmora'im Blvd/Rav Ola
1444,Hadassah Mt. Scopus/Churchill Blvd
1445,The Hebrew University/Churchill Blvd
1446,Stern A
1447,HaAmoraim Boulevard/Rav Ashi
1448,HaAmora'im Blvd/Ravina
1449,HaAmora'im Blvd/Zekharya HaNavi
1450,Zekharya HaNavi/HaAmora'im Blvd
1451,Zekharya HaNavi/Eliyahu HaNavi
1452,Moshe Dayan Blvd/Ma'ale Adumim Road
1453,Stern B
1454,Stern C
1455,Yigal Yadin/Rabi Shlomo Zalman Druk
1456,Nehar HaDan Blvd/Nahal Arugot
1457,Nehar HaDan Blvd/Nahal Arugot
1458,Nahal Arugot/Nehar HaDan Blvd
1459,Nehar HaDan Blvd/Ba'al HaSulam
1460,Nehar HaDan Blvd
1461,Nehar HaDan Blvd
1462,Nehar HaDan Blvd/Nofe HaShemesh
1463,Nehar HaDan Blvd/Nofe HaShemesh
1464,Nehar HaDan Blvd/Nahal Yish'i
1465,Nehar HaDan Blvd/Kdushat Aharon
1466,Nehar HaDan Blvd/Sitvanit
1467,Sha'are Tsedek Street/Yafo
1468,Yafo/Gesher HaHayim
1469,Stern D
1470,Mexico/Sold
1471,Shlomo Momo HaLevi Alef
1472,Mexico/HaHalamit
1473,Commercial Center/Uruguay
1474,Uruguay/Marco Baruch
1475,Uruguay/Stern
1476,Mexico/Colombia
1477,Brazil/Olsvanger
1478,Brazil
1479,Brazil/Shmaryahu Levin
1480,Brazil/Olsvanger
1481,Mexico/HaHalamit
1482,Mexico/Sold
1483,Mexico/Colombia
1484,Aza/Radak
1485,Neve Ya'akov Boulevard/HaRav Pardes
1486,Community Center/Neve Ya'akov Blvd
1487,700 Terminal/Neve Ya'akov Blvd
1488,HaRav Pardes/Astorre
1489,Nahal Tzeelim Boulevard/Nahal HaKishon Boulevard
1490,Rav Pardes/Asher Gulack
1491,Brazil
1492,Bayit VaGan/HaRav Shag
1493,Bayit VaGan/Uziel
1494,Kiriyat Yovel/Shmaryahu Levin
1497,HaRav Shay Zevin/HaRav Vinograd
1498,Nes Harim Junction
1499,HaRav Herzog/Sova
1500,Avner Hai Shaki Gimel
1501,Avner Hai Shaki Gimel
1502,Avner Hai Shaki Bet
1503,Avner Hai Shaki Bet
1504,Rahamim Nahouri/Shofet Binyamin
1505,Rahamim Nahouri/Torah VeAvoda
1506,Kadish Loz/Daskal
1507,Operating Station/Bituah Leumi
1509,Operating Station Parking Lot 9/4
1510,Korczak/Ringelblum
1511,Tahon/Golomb
1512,HaRav Herzog/Shahal
1513,Oren/Ela
1514,Peretz Bernstein/Nezer David
1515,Tabaliya/Al-Bara'im
1516,Tabaliya/Al-Bara'im
1517,Bi'r Ayub/Zayd Ibn Haritha
1518,Peretz Bernstein/Nezer David
1519,Ma'aleh Zeytim/Old Bethlehem Road
1520,Old Bethlehem Road/Al-Sahel Al-Akhdar
1521,Rabia Al-Adawiya/Al-Idha'a
1522,Israel Museum/Ruppin
1523,Herzog/Tchernichovsky
1524,Ruppin/Hazaz Blvd
1525,Pat Junction/HaRav Herzog
1526,HaRav Herzog/Shahal
1528,Costa Rica D
1529,Costa Rica A
1530,Harepublica Hadominikanit/Dahomey
1531,Al-Maqdisi/Al-Mutanabbi
1532,Bne Omyah
1533,Beit Hanina Road/Al-Ata
1534,Al-Nahda/Village Unification Bypass
1535,Village Unification Bypass/Mosque Square
1536,Haggai HaNavi/Eliyahu HaNavi
1537,Haggai HaNavi/Neriah HaNavi
1538,Yehezkel HaNavi/Eliyahu HaNavi
1539,Pat Junction/Golomb
1540,Gesher Hameitarim/Herzl Blvd
1541,Mevo HaShemesh Archeological Park
1542,Batn Al-Hawa/Al-Suwayh
1543,Radak
1544,KKL/Ussishkin
1545,Ussishkin/Ramban
1546,Ussishkin/Narkis
1547,Al-Jam'iya/Al-Tafatif
1548,Al-Zuhur/Musa Peled
1549,HaRav Menahem Basri/Golda Meir Boulevard
1550,Argaman/Yirmiyahu
1551,Yirmiyahu/Argaman
1552,Yirmiyahu/Argaman
1553,Yirmiyahu/HaTsvi
1554,Ussishkin/Narkis
1555,Ussishkin/Bezalel
1556,Yirmiyahu/HaTsvi
1557,Eliyahu HaNavi/Nehar HaYarkon Blvd
1558,Nahar HaYarkon Boulevard/Rav Kook
1559,Nahar HaYarkon Boulevard/Klein
1560,Botanical Garden
1561,Al-Safa/Abu Khashba
1562,Al-Safa/Abu Khashba
1563,Al-Safa/Al-Jamiya al-Tahta
1564,Al-Safa/Al-Jamiya al-Tahta
1565,A Saffa Al Butma
1566,Reish Lakish
1567,Reish Lakish
1568,Rav Hamnuna/Abaye
1569,Rav Hamnuna/Abaye
1570,Bezalel/Trumpeldor
1571,Rav Hamnuna/Reish Lakish
1572,Rav Hamnuna/Reish Lakish
1573,Rav Hannan
1574,Ussishkin/Bezalel
1575,Aza/HaRav Berlin
1576,Rav Hannan
1577,Rav Hannan/Mar Ukva
1578,Abaye/Rav Hamnuna
1579,Abaye/Mar Ukva
1580,Mar Ukva/Rav Mansi
1581,Mar Ukva/Rav Mansi
1582,Rav Hannan/Mar Ukva
1584,Al-Khulafa al-Rashidun/Abu Ubayda
1585,Szold Institute/Colombia
1586,Golomb/San Martin
1587,The American Road/Al-Khulafa al-Rashidun
1588,HaNurit A
1589,Yeffeh Nof Light Rail Station
1590,At-Tur Road Shmuel Ben Adiya/Imru'l Qays
1591,Issawiya School/Siraj al-Hijja
1592,Yirmiyahu/Shamgar Ben Anat
1595,Polinsky School/Dr Ringelblum
1596,Ringelblum B
1598,Polinsky School/Dr Ringelblum
1601,HaDavidka Square/HaNevi'im
1602,Rabbi Raphael Baruch Toledano/Rabbi Shlomo Zalman Druck
1603,Rabbi Raphael Baruch Toledano/Hazon Ish
1604,Sapir Center/Beit Hadfus
1606,Migdal Dona/Beit Hadfus
1607,En Kerem/Madregot Hakfar
1608,Rabbi Raphael Baruch Toledano A
1609,Uruguay/Marco Baruch
1610,Commercial Center/Uruguay
1611,Zangvill/Torah Ve'Avoda
1612,Bolivia/Golomb
1614,Al-Tahwid/Dov Yosef
1615,Bolivia
1616,Golda Meir/Shlomo Halevi
1617,Klein/HaAhim
1618,Klein/HaShlosha
1619,Klein/Nehar HaYarkon Boulevard
1620,Ben Zakai/Dostai
1621,Misgav-ladach/Hizkiyah HaMelekh
1622,HaDavidka Square/HaNevi'im
1625,Hativat Har'el/Shmu'el HaNavi
1626,Yam Suf/Ma'agale Harim Levin
1628,San Martin/Rabbi Tsadok
1629,Yehuda HaNassi/Ben Ya'ir
1630,Tchernichovsky A
1631,HaAmoraim Boulevard/Talmud Bavli
1632,HaAmoraim Boulevard/Talmud Yerushalmi
1633,Bir Naballah Road
1634,Bir Naballah Road
1635,Corner of Bir Naballah Road
1636,Big Center/Yigal Allon Boulevard
1637,Railway terminal/Alight
1638,Pat/Ba'em
1639,Berl Locker/Erst
1640,Train Terminus/Pick Up
1641,Talmud Yerushalmi/HaAmoraim Boulevard
1642,Talmud Bavli/Talmud Yerushalmi
1643,Talmud Bavli/Shira
1644,Rav Mari/Nehardea
1645,Rav Mari/Nehardea
1646,Shchem Road/Clermont Ganneau
1647,Aharon Katzir/Har HaZeitim Road
1648,HaHaganah/Lohamei HaGetaot
1649,HaHaganah/Lohamei HaGetaot
1650,Ein Haniya/Nahal Refaim
1651,Midreshet Nishmat/Berl Locker
1653,Yishi B
1654,Yishi D
1655,Shai Agnon/Katznelson
1656,Yishi E
1657,Yishi H
1658,Ramat Bet Shemesh Intersection
1659,Nahal Tzeelim/Road 38
1660,Paran/HaMitle Passage
1661,HaRav Herzog Boulevard/Maapilei Egoz
1662,Yam Suf/Ma'agale Harim Levin
1663,HaShayish/Yehuda Unterman
1664,HaShayish/Ha'Ahot Yehudit
1665,Teddy Stadium/David Ayalon
1666,Gershon Avner C
1667,Gershon Avner B
1668,Gershon Avner A
1669,Eliyahu Hakim/Gershon Avner
1670,HeMeiri Boulevard/Kiryat Moshe
1671,Hagoel
1672,Hagoel/Yonathan
1673,Yonathan/Hagoel
1674,Yonathan/Frank
1675,Pat/Berl Locker
1676,Tchernichovsky A
1677,Klein/Yonathan
1679,Yefe Nof/Megadim
1680,Beit HaKerem/Herzl
1681,Herzl Boulevard/Kiryat Moshe
1682,Rachel Imenu/Tel Hai
1683,Yirmiyahu/Shamgar Ben Anat
1684,Hartum Parking
1685,Hartum/Golda Meir
1686,HaPalmach/Kovshe Katamon
1687,HaPalmach/HaGdud Ha'Ivri
1689,Kiryat Moshe/Gat
1690,Dukhifat/Harei Yehuda Boulevard
1691,Givat Mordechai Interchange/Exit to Begin South
1692,HaAmoraim Boulevard/Rav Hanan
1693,HaAmoraim Boulevard/Rav Mari
1694,Bet HaNassi/Jabotinsky
1695,HaAmoraim Boulevard/West
1696,Amoraim Boulevard/Pumbedita
1697,Amoraim Boulevard/Pumbedita
1698,Beit HaNoar Ha-Ivri/HaRav Herzog
1699,Safra Campus/Life Sciences Institute
1700,Ikea
1701,Operational Station/East Talpiyot Parking
1702,Operational Station/Exit from Homat Shmuel Parking
1704,Beit HaDfus/Farbstein
1705,Ya'akov El'azar/Harry Truman
1706,Abd Alhamid Shuman / Umm Kulthum
1707,En Gedi
1708,Kissan Alley 4
1709,Al Bir Al Sharki
1710,Al Bir Al Sharki Alley 4
1711,Operational Staion/Malcha
1712,Gizo
1713,Derech Shimshon/Maale Moriah
1714,HaHaruv/HaDekel
1715,HaMaayan/HaHar
1716,Commercial Center/Paran
1717,HaHagana/Etzel
1720,Hulda Junction
1722,Stern/Uruguay
1723,Stern E
1724,Borochov/Gordon
1725,Borochov/Kremnitzki
1726,Zangvill/Torah Ve'Avoda
1727,Yirmiyahu/Shamgar Ben Anat
1728,HaPalmach/HaTayasim
1729,Gan Havradim/Zussman
1731,Levi Eshkol Boulevard/Carl Netter
1732,Uruguay/Guatemala
1733,HaHaluts/Rabbi Binyamin
1734,HaHaluts
1735,Farbstein/Beit Hadfus
1736,Kana'e HaGalil
1737,Kana'e HaGalil/Yehuda HaNassi
1738,Ben Yo'ezer/Kana'e HaGalil
1739,Ha'Erez/HaRimon
1740,Entrance/Trom
1741,Bar Ilan/Tzfania
1742,Carl Netter/Shlomo Zalman
1743,Carl Netter/Shlomo Zalman
1744,Rahamim Nahouri/Torah VeAvoda
1746,Eliyahu HaNavi/Yehezkel HaNavi
1747,Eliyahu HaNavi/Haggay HaNavi
1748,Ora Junction
1749,Har Nof Terminal/Kanfei Nesharim
1750,Road 375/Zechariah HaNavi West
1751,Road 375/Zechariah HaNavi East
1752,Zechariah Hanavi/Road 375 South
1753,Zechariah  Hanavi/Road 375 North
1754,Hadar Mall/Pierre Koenig
1764,Carl Netter/Shim'on HaTsadik
1765,David HaMelekh/Hess
1768,Carl Netter/Mahal
1783,Eshkol Blvd/Sheshet HaYamim
1784,Levi Eshkol Boulevard/Carl Netter
1785,Mehalke HaMayim
1786,Science Museum/Ruppin
1787,Sa'adia Ga'on
1788,Uziel/Mitnadvim
1790,Shalom Hotel/Uziel
1791,Bayit VaGan/Herzl Blvd
1796,Shaked/Hayetzira
1797,Shaked/HaHotzvim Avenue
1798,Talmud Yerushalmi/Rav Mari
1799,Eshkol Blvd/Barlev
1801,Talmud Yerushalmi/HaAmoraim Boulevard
1802,Oren/Ela
1803,Naharda
1804,Function hall/Oren
1805,Naharda
1807,En Kerem/Madregot Hakfar
1808,Neve Ya'akov Blvd/Moshe Sne
1809,Community Center/Neve Ya'akov Blvd
1810,HaRav Pardes/Charles Lutz
1811,Naharda/Talmud Yerushalmi
1812,HaRav Pardes/HaRav Panijel
1813,Naharda/Rav Mari
1814,Talmud Bavli/Naharda
1816,Bar Kafra
1817,Carl Netter/Mahal
1818,Talmud Bavli/Bar Kafra
1819,Ramat Sharet Terminal/Kadish Loz
1820,HaPalmach/HaGdud Ha'Ivri
1821,Talmud Yerushalmi
1822,Shira
1823,Rav Mari
1824,Talmud Bavli/Rav Mari
1825,Sha'ul HaMelekh
1826,Palmah/Mevo Sapir
1827,Palmah/Mivtsa Nahshon
1828,Palmah/Mevo Ye'arim
1829,Talmud Yerushalmi
1830,Palmah/Mevo Hadas
1831,Palmach/Shivte Israel
1832,Palmah/Mevo Sayarim
1833,Talmud Yerushalmi
1834,Rav Amram
1835,Rav Amram
1836,Safra Campus/University Entry Terminal
1837,Rav Avdimi
1838,Rav Avdimi
1839,Talmud Bavli/Ilfa
1840,Talmud Bavli/Ilfa
1841,HaAmoraim Boulevard/Rav Mari
1842,Rav Hanina/Rav Kahana
1843,Rav Hanina/Rav Kahana
1844,Talmud Bavli/Shira
1845,Hativat Har'el/Shmu'el HaNavi
1846,Hebron Road/Baram
1847,Hebron Road/Baram
1848,Arye Ben Eliezer/Justman
1849,Arye Ben Eliezer/Vardinon
1850,Arye Ben Eliezer
1851,HaAmoraim Boulevard/Talmud Yerushalmi
1852,Arye Ben Eliezer/Justman
1853,Arye Ben Eliezer
1854,Hebrew University Boulevard/Katzir
1855,Hebrew University Blvd/Katzir
1856,Oranim Junction/Pierre Koenig
1857,HaAmoraim Boulevard/Rav Mari
1858,Oranim Junction/Pierre Koenig
1859,Naharda/Pompadita
1861,Betar/Lenkin
1862,Dung gate/Ma'ale HaShalom
1863,Zion Gate/Habad
1864,Rabbi Hezakiah/Rabbi Yitzhak Nafcha
1865,Rabbi Hananiah/Rabbi Chalbo
1866,Rabbi Berchiah
1867,Rabbi Berchiah
1868,Rabbi Yitzhak Nafcha/Bar Tovi
1869,The Jewish Quarter/Habad
1870,Rabbi Yitzhak Nafcha/Rabbi Berchiah
1871,Rabbi Yitzhak Nafcha
1872,Rabbi Yitzhak Nafcha
1873,Rabbi Yitzhak Nafcha/Rabbi Chikiah Bar Tovi
1874,reabbi Yitzhak Nafcha/Mar Yanukah
1875,reabbi Yitzhak Nafcha/Mar Yanukah
1876,Rabbi Hezekiah/Rabbi Haninah
1877,Rabbi Chilkiyah Bar Tovi/Rabbi Yitzhak Nafcha
1878,Rabbi Chilkiyah Bar Tovi
1879,Har Tsiyon/Ma'ale HaShalom
1880,Paran/HaMitle Passage
1881,Rabbi Chilkiyah Bar Tovi
1882,Rabbi Chilkiyah Bar Tovi/Rabbi Yitzhak Nafcha
1883,Rabbi Chaninah/Rabbi Chelbo
1884,Rabbi Haninah/Zairi
1885,Rabbi Haninah/Zairi
1886,Rav Haninah/Mar Yanukah
1887,Rabbi Helbo/Haninah
1888,Ilfa/Rabbi Yibah Sabba
1889,Rabbi Yibah Sabba
1890,Rabbi Yibah Sabba
1891,Zekharya HaNavi/HaAmora'im Blvd
1892,HaHotzvim Ave./HaMagresot
1893,Eliyahu HaNavi Terminal
1894,Eliyahu HaNavi Terminal/Collection
1895,Light Rail Beit Hanina
1896,Ramat Tamir/Shefa Hayim
1897,Pierre Koenig/Moshe Bar'am Road
1898,Ha'Achim
1899,Ha'Achim
1900,Klein/Yonathan
1901,Klein/Aharon Shemi
1902,Klein/Aharon Shemi
1903,Aharon Shemi/Klein
1904,Commercial Center/Paran
1905,HaNoar HaTsiyoni Farm/Shay Ag'non
1906,Frank/Aharon Shemii
1907,Frank
1908,A. Shemi/Aharonson
1909,Aharonson/A.Shemi
1910,Trumpledor
1911,Kaplan/Ruppin
1912,Klein/Yair
1913,HaKnesset/Kaplan
1914,Islamic Art Museum/HaNassi
1915,Klein/Yair
1916,Klein/Aharonson
1917,Malkhe Israel/Tahkemoni
1918,HaAchim/Moshe Arens
1919,HaAchim/Moshe Arens
1920,Klein/Aharonson
1922,Aharonson
1923,Aharonson
1924,Aharonson/Eliyahu Hanavi
1925,Frank/Yonatan
1926,Neve Ya'akov Blvd/Ahimeir
1927,Eshkol Blvd/Bar Lev
1928,T. Adin/Court House
1930,Safra Campus/Earth Sciences Institute
1931,Frank/Yonatan
